-3.1806,-3.6037,-3.9443,-3.9765,-4.4965,-5.435,-5.119,-5.8093,-6.0129,-5.8746,-6.119,-6.8136,-7.1376,-7.4064,-7.5185,-7.1376,-7.615,-7.6374,-7.6292,-7.9565,-4.0042,-4.2319,-5.5125,-5.7588,-6.5134,-6.5713,-6.8476,-6.7567,-7.3938,-7.6056,-7.8758,-8.1391,-8.2371,-8.2482,-8.1609,-8.4087,-8.633,-8.8042,-9.7593,-8.9109,-4.752,-5.1342,-5.5288,-5.6924,-5.6294,-5.8478,-5.9436,-6.0302,-6.233,-6.3347,-6.4413,-6.5485,-6.6745,-6.6892,-6.8994,-6.838,-6.9745,-7.1671,-7.3743,-7.7282,-4.0349,-4.4396,-4.7191,-5.572,-5.9091,-6.5273,-6.7724,-7.5294,-7.3814,-7.6724,-7.9167,-8.1934,-7.98,-7.9812,-8.3434,-8.1633,-8.1912,-8.3725,-8.6972,-9.0332
-3.0938,-3.2285,-3.3208,-3.7882,-3.6343,-4.1515,-4.4666,-3.951,-4.0492,-5.105,-4.3727,-4.7327,-5.1024,-5.3005,-5.6642,-6.5463,-6.173,-5.9238,-6.439,-6.4497,-3.6801,-3.7396,-3.7686,-3.9095,-3.6622,-4.4506,-5.126,-4.6109,-4.5417,-5.4725,-5.5341,-5.3324,-5.4569,-6.2597,-5.9359,-6.3598,-6.5353,-6.3553,-7.2219,-7.5917,-3.2543,-3.2934,-4.0496,-3.3315,-3.3773,-4.0749,-4.2709,-4.1927,-4.3446,-4.4126,-4.8797,-5.399,-5.0884,-4.765,-5.3728,-5.6062,-5.9295,-6.1783,-5.9951,-7.0723,-3.8134,-3.6762,-3.8961,-4.1417,-3.6829,-4.5816,-3.7705,-4.3384,-4.7385,-5.1492,-5.0391,-4.981,-5.4667,-5.83,-5.9007,-6.224,-6.5696,-6.3644,-6.9564,-7.751
-3.7891,-3.767,-4.062,-4.274,-4.1205,-4.3417,-4.3751,-4.0085,-4.4441,-4.4985,-4.2687,-4.7542,-4.7874,-4.9414,-5.0171,-5.8036,-5.3894,-6.1144,-6.4856,-7.5671,-3.1991,-3.752,-4.1903,-4.0769,-3.9465,-4.0945,-4.3817,-4.5192,-5.7015,-6.2481,-5.1531,-5.5414,-6.1541,-5.9206,-7.3875,-5.6088,-6.3574,-7.5736,-6.8303,-7.3831,-3.9194,-3.9909,-4.713,-3.7565,-3.5206,-3.6557,-4.4133,-4.4818,-5.2472,-5.1974,-6.0431,-5.2873,-5.5367,-6.0055,-5.9555,-5.4571,-6.2529,-6.773,-6.4334,-7.798,-3.8162,-4.0627,-4.3705,-5.6691,-4.9031,-4.6922,-4.5698,-5.1953,-4.8686,-4.7863,-5.7994,-5.1692,-5.3645,-5.8417,-5.8734,-5.8788,-5.5964,-6.4456,-6.6492,-6.5188
-3.2251,-3.2864,-3.7581,-3.1106,-4.1506,-4.3687,-4.5011,-4.1016,-4.9219,-4.5698,-5.056,-5.7603,-5.8978,-6.2593,-5.7112,-5.8561,-6.1657,-5.8505,-5.757,-7.1405,-2.8642,-2.8044,-2.9251,-3.0622,-4.0329,-4.0937,-3.8755,-4.3609,-4.2245,-4.8599,-4.5583,-4.72,-4.8515,-5.3159,-5.7185,-5.783,-5.8049,-5.5916,-5.9462,-6.9195,-2.3504,-2.9221,-3.2937,-3.3962,-4.0214,-3.4784,-3.9968,-4.1344,-4.9357,-4.6433,-4.2529,-5.0222,-5.4824,-5.3056,-5.6497,-5.3688,-6.0499,-6.4885,-6.1051,-7.3137,-3.0007,-3.5558,-3.1081,-3.3584,-3.847,-4.1157,-4.3819,-4.6545,-4.5489,-4.1415,-4.8413,-4.8624,-4.9528,-5.503,-4.9619,-5.6449,-5.4842,-6.2873,-6.2913,-7.0041
-2.536,-2.7206,-2.653,-3.262,-3.6885,-3.4803,-3.9625,-4.4472,-3.9092,-4.5768,-4.8837,-4.703,-5.4583,-5.4512,-5.2508,-5.0847,-5.5335,-5.9574,-5.79,-6.306,-3.366,-3.7315,-4.146,-3.8827,-4.1562,-4.5696,-4.548,-4.9589,-5.1742,-5.6058,-5.8808,-5.9311,-5.7377,-5.9163,-6.3862,-5.6229,-6.7042,-6.7144,-6.8209,-6.9473,-3.0565,-2.9015,-2.9134,-2.8448,-3.1757,-3.4251,-3.6529,-4.0011,-3.7048,-4.2731,-4.1694,-4.6337,-4.8865,-5.1171,-4.8298,-4.936,-5.2816,-5.8484,-6.041,-6.0734,-3.0344,-3.1886,-3.5644,-3.5765,-3.6822,-4.2844,-4.4673,-4.7221,-4.7786,-4.6134,-5.3057,-5.5039,-5.1599,-5.5673,-5.2522,-5.6666,-5.3401,-5.4734,-6.2752,-7.2485
-2.7909,-2.818,-2.8807,-3.3789,-3.2178,-3.6395,-3.556,-3.498,-3.9034,-4.2638,-4.5778,-4.3239,-4.816,-4.5414,-5.0023,-5.1426,-5.2745,-5.3075,-5.9441,-6.7298,-3.8925,-4.3202,-4.5167,-5.3832,-4.9676,-5.7446,-5.7811,-5.6154,-6.2904,-5.555,-6.5236,-6.4747,-5.9408,-6.0728,-6.6883,-6.6602,-6.5499,-6.9818,-6.7243,-7.9355,-2.903,-3.4771,-3.7418,-3.7907,-4.7284,-4.4376,-4.9482,-4.8737,-5.0147,-5.2619,-4.9297,-5.3476,-6.5352,-5.5293,-5.9232,-5.6502,-6.4078,-6.3688,-6.2134,-6.632,-2.9701,-3.8079,-3.8634,-4.5117,-5.5878,-5.2062,-5.7689,-5.5383,-6.1877,-5.8061,-5.9899,-5.9679,-6.332,-6.7988,-7.2235,-6.7198,-6.5256,-6.0802,-6.7139,-6.6275
-2.8565,-2.7989,-3.0072,-3.1905,-3.3183,-3.628,-3.7169,-3.8474,-4.3256,-4.1744,-4.5131,-5.1394,-5.463,-5.1092,-5.9058,-5.6219,-6.0728,-6.1154,-6.328,-6.2846,-5.4669,-5.7171,-6.0099,-5.5003,-5.3519,-6.3919,-5.4294,-6.4637,-6.1209,-5.6622,-6.9147,-5.9718,-5.8364,-6.0119,-6.2784,-6.1581,-6.4053,-6.5674,-6.885,-7.3782,-4.8154,-5.0063,-4.8283,-5.8206,-5.5105,-6.5501,-5.9125,-6.4677,-6.6484,-6.659,-6.2336,-6.974,-6.6996,-6.1211,-6.7864,-6.7377,-6.9319,-7.2094,-7.5777,-7.3446,-5.7148,-5.8959,-5.4718,-5.9627,-5.5916,-6.6395,-5.9219,-6.4125,-5.7749,-5.9316,-5.9806,-5.816,-5.6534,-5.4396,-6.7542,-5.9591,-6.2672,-6.2238,-7.1437,-6.1832
-2.7387,-3.1634,-3.4012,-3.5153,-3.7448,-3.658,-4.0997,-4.2682,-4.2478,-4.5769,-4.4653,-5.8364,-5.2292,-5.111,-5.3052,-5.9876,-5.8369,-5.6811,-5.7949,-6.7287,-3.5928,-3.6806,-4.0245,-4.0587,-5.1439,-4.744,-5.041,-4.9248,-5.8878,-6.2104,-5.8642,-6.2354,-6.1841,-6.7231,-7.7662,-7.6427,-7.6743,-8.165,-8.4148,-7.7723,-3.2568,-3.0357,-3.9464,-3.8505,-3.6667,-3.8804,-4.1425,-4.3361,-4.24,-4.4608,-4.1279,-4.197,-4.5809,-4.8301,-6.1461,-5.8999,-5.5008,-5.8818,-7.2903,-6.8494,-2.3764,-2.5929,-3.2617,-3.905,-3.2734,-4.0186,-4.7182,-4.6252,-4.4183,-5.1571,-5.6432,-6.0951,-6.7511,-6.6732,-7.3539,-7.1655,-7.4917,-7.5333,-8.1346,-9.4424
-2.0567,-2.254,-2.5745,-3.1913,-4.3628,-4.0092,-3.988,-5.0805,-5.5383,-5.9394,-5.8525,-6.2406,-5.0492,-5.8315,-6.3297,-5.2682,-6.3084,-5.9394,-7.086,-6.8033,-5.5456,-6.5076,-6.1753,-6.3437,-7.3366,-8.2096,-7.602,-7.897,-7.7428,-7.8463,-7.8307,-8.2934,-8.5487,-8.084,-8.324,-7.9456,-8.2236,-8.2388,-7.868,-8.3954,-5.1659,-5.5585,-6.2382,-5.9576,-6.5117,-6.2581,-6.4276,-6.9462,-7.0253,-7.2785,-7.2851,-7.3954,-7.5905,-7.9735,-7.8953,-7.892,-8.035,-8.1536,-7.9931,-8.2613,-4.3178,-5.823,-5.7225,-6.7845,-6.8044,-6.8986,-7.4318,-7.8365,-8.0247,-7.598,-8.2459,-7.8218,-8.6904,-7.7246,-8.3726,-8.7323,-8.6197,-8.4055,-8.4111,-8.7717
-2.0006,-2.228,-2.1834,-2.2224,-3.8118,-3.2655,-3.5814,-3.115,-3.2929,-3.5146,-4.009,-4.3788,-4.4079,-4.762,-5.108,-5.0401,-5.7928,-6.0178,-6.1098,-7.5417,-2.971,-3.3366,-3.7147,-4.7219,-3.4477,-3.8752,-3.605,-4.5642,-4.6163,-4.1308,-5.1984,-5.0142,-5.7172,-5.2601,-6.4752,-6.9394,-6.293,-6.5314,-7.9565,-8.2238,-2.6249,-2.1944,-2.6123,-3.732,-3.4645,-3.7497,-3.3785,-4.4221,-4.2579,-4.6947,-4.5,-5.0499,-4.5308,-5.0906,-5.1826,-6.1397,-5.7285,-6.238,-6.7728,-7.5273,-3.2822,-3.7361,-3.4499,-3.3959,-4.21,-3.6682,-3.86,-4.1101,-4.6815,-5.2536,-5.497,-4.9942,-5.6076,-5.5233,-5.4115,-5.8106,-6.0424,-6.4101,-7.244,-6.8414
-4.919,-5.044,-5.8781,-5.4696,-5.7554,-6.3765,-6.3086,-7.0033,-6.4924,-5.3218,-6.8198,-6.6981,-6.4677,-7.1986,-7.4406,-7.9163,-7.4731,-7.4807,-7.784,-8.064,-5.1649,-5.4316,-5.942,-6.8932,-6.2726,-6.5371,-6.9577,-7.1202,-7.7576,-7.0385,-7.6354,-7.5877,-8.0743,-8.2731,-7.6974,-7.8383,-7.4955,-8.3109,-8.6529,-8.6797,-4.5289,-4.7453,-5.4185,-5.4551,-5.1435,-4.701,-5.101,-6.0572,-5.7212,-5.7926,-6.4174,-6.2854,-6.6293,-6.8181,-6.6356,-6.6175,-7.2799,-7.4022,-7.7384,-7.9522,-4.8114,-5.3517,-5.789,-6.2718,-6.5136,-6.698,-6.9448,-6.8236,-6.8618,-7.0413,-7.4973,-7.7698,-7.5908,-7.2225,-8.9405,-8.3486,-7.1956,-8.1755,-8.5089,-8.6371
-2.7144,-2.6444,-3.0557,-3.3346,-3.5547,-3.8742,-4.6165,-4.1108,-4.3387,-5.1796,-5.9145,-5.7232,-5.4298,-5.2695,-6.0063,-7.2044,-6.8339,-5.7209,-7.1795,-7.0637,-2.5163,-3.094,-3.8437,-3.3792,-4.1531,-4.3708,-4.0927,-4.3853,-4.657,-4.5986,-5.1335,-5.225,-6.0925,-5.2898,-5.4776,-6.6963,-6.7266,-6.4509,-7.3454,-7.2125,-2.168,-2.6039,-3.1176,-3.5272,-3.2178,-3.6238,-4.2748,-4.8073,-4.5311,-4.827,-5.5988,-5.5331,-5.1011,-5.8289,-6.0349,-6.0006,-5.9889,-7.115,-6.7221,-7.7815,-2.2732,-2.4875,-3.4133,-4.3071,-3.6817,-4.6886,-3.9907,-4.1847,-4.122,-4.4486,-5.6375,-5.5279,-5.9567,-6.1985,-5.5177,-6.6792,-6.6027,-7.2098,-6.8895,-7.4478
-3.3832,-2.9412,-2.9121,-3.2321,-3.7823,-3.7119,-4.2735,-4.1751,-4.638,-5.723,-4.5406,-5.2108,-5.3471,-5.5032,-6.4028,-6.2546,-5.7637,-6.2977,-6.1004,-7.099,-3.0176,-3.5495,-3.6812,-4.148,-3.8552,-4.0661,-4.5486,-5.1256,-4.7414,-5.5765,-5.6968,-6.3987,-5.0616,-6.0974,-6.173,-6.2904,-6.8061,-6.8076,-7.5742,-7.4887,-1.9393,-2.3269,-2.9962,-3.0183,-3.4115,-4.0913,-3.9966,-3.9198,-4.3693,-4.5026,-4.823,-4.5671,-5.2481,-4.9924,-5.2211,-5.5232,-5.9646,-5.8211,-7.2913,-7.4502,-2.963,-3.7162,-3.8329,-4.1789,-3.2386,-3.9008,-4.1947,-4.4718,-4.9913,-4.6289,-5.1199,-5.3426,-5.2698,-6.2673,-6.0633,-6.3183,-6.6804,-6.639,-7.6084,-8.2656
-2.1362,-2.0651,-2.3235,-2.3843,-3.2449,-2.9483,-4.2262,-2.7394,-2.9788,-4.108,-2.9251,-4.0371,-4.4752,-4.3883,-4.7951,-5.1471,-5.2589,-6.4781,-6.6046,-7.5172,-3.4174,-3.2386,-3.2241,-3.5815,-3.5438,-4.1257,-3.8785,-4.174,-4.6375,-4.7471,-5.6145,-4.9776,-5.1852,-5.9727,-5.811,-6.3509,-6.2648,-6.872,-6.8338,-7.7094,-2.7041,-2.3277,-2.2759,-2.9247,-2.9999,-3.2122,-3.0889,-3.588,-4.2669,-4.2817,-4.3165,-4.6265,-4.6329,-5.14,-5.8958,-5.7037,-6.0184,-6.1994,-8.0746,-7.3101,-3.3546,-3.3559,-2.9982,-3.7147,-3.657,-3.5734,-3.6531,-4.1324,-4.666,-5.617,-4.8095,-6.2981,-5.1431,-4.8616,-6.0008,-6.4538,-7.0696,-7.1469,-7.441,-7.6152
-2.6992,-3.1682,-3.2219,-3.1975,-3.906,-4.565,-3.8902,-4.0891,-4.41,-4.2432,-4.736,-4.9199,-4.6933,-4.9091,-5.8751,-5.6531,-5.4793,-6.2372,-6.8212,-7.5315,-2.7561,-2.7527,-3.5905,-3.9035,-3.7605,-4.0535,-4.0971,-4.0565,-3.9448,-4.3709,-4.3451,-4.8439,-5.3249,-5.9038,-5.4341,-6.063,-5.6715,-6.2292,-6.888,-6.8812,-3.2539,-2.988,-2.9979,-4.1277,-3.6361,-3.5883,-4.3131,-4.3519,-4.2145,-4.7141,-4.7296,-4.9879,-4.9423,-5.4432,-5.8323,-5.858,-6.933,-6.1857,-6.6293,-7.0462,-2.7987,-3.1118,-2.8819,-3.8142,-3.481,-4.4494,-4.0157,-5.0036,-4.544,-5.11,-5.5973,-5.72,-5.8651,-5.2544,-5.4055,-6.0107,-6.0392,-6.2067,-6.6219,-7.6949
-1.8996,-2.3703,-2.5602,-3.0685,-3.1566,-3.1611,-3.0655,-3.1045,-2.9927,-3.1489,-3.1093,-3.2741,-3.4019,-3.4928,-3.7088,-4.6203,-6.3001,-4.9382,-4.9549,-5.6464,-2.4683,-2.5011,-3.0848,-4.6403,-4.7189,-5.4989,-5.7811,-6.5102,-6.3199,-7.2574,-7.2454,-6.8082,-6.9502,-7.6793,-6.9155,-7.3333,-7.6525,-7.6453,-7.9201,-8.2632,-2.3549,-2.8452,-3.7396,-4.6641,-4.7336,-5.3375,-6.2393,-6.1107,-6.4651,-6.8338,-6.9785,-6.7264,-6.9117,-7.1354,-7.0897,-7.5003,-7.453,-7.392,-7.9087,-8.0949,-2.2695,-2.4781,-2.7294,-4.0563,-4.4238,-4.9622,-6.1528,-6.434,-6.5953,-6.4483,-6.8028,-6.7214,-7.1466,-7.5932,-8.1625,-7.3785,-8.4724,-8.2103,-7.9365,-8.0058
-2.476,-2.6446,-3.0934,-4.0975,-3.8088,-3.8026,-4.0573,-4.7432,-4.756,-5.4737,-6.602,-6.6783,-7.4278,-7.668,-7.9583,-7.8456,-7.8235,-8.0786,-7.8352,-8.2386,-3.1454,-3.8484,-3.6977,-3.9928,-4.0394,-4.4261,-4.4904,-5.2138,-5.5313,-6.288,-6.3864,-7.6277,-7.3289,-7.6767,-7.8428,-7.9019,-9.4178,-8.8554,-10.066,-9.572,-3.2173,-3.7994,-4.1949,-4.6447,-4.3407,-5.0695,-5.1676,-5.0837,-5.706,-6.3396,-6.8401,-7.0422,-7.4243,-7.4196,-7.6342,-8.7036,-8.6372,-8.8318,-9.3503,-9.1844,-3.0712,-3.0019,-4.0818,-3.7232,-3.9654,-4.446,-4.6004,-4.745,-5.8377,-6.139,-6.3607,-7.1254,-7.6625,-7.3353,-8.3502,-8.0412,-8.1443,-9.6645,-9.7297,-9.7096
-3.8447,-4.4418,-4.4129,-4.8974,-4.5517,-4.2397,-5.1195,-4.6123,-4.9096,-4.8949,-4.996,-4.9667,-6.4446,-6.2063,-5.743,-6.2996,-6.2555,-6.8106,-7.1257,-7.0696,-3.9187,-4.2264,-4.8142,-4.6972,-4.5481,-4.5166,-5.1419,-4.991,-4.8931,-5.0481,-5.9597,-5.8029,-5.7511,-6.3511,-6.7545,-6.3197,-6.8722,-7.2241,-7.8,-8.0752,-1.3485,-1.9867,-2.9853,-3.0625,-2.785,-3.0969,-3.5917,-3.8296,-4.3394,-4.1682,-4.2389,-4.6091,-5.3701,-5.7941,-6.2239,-5.7685,-7.1069,-6.7698,-6.7943,-7.6146,-3.7684,-3.8532,-4.4141,-4.3636,-4.3225,-4.6211,-5.2709,-5.15,-5.3538,-5.3265,-5.2066,-5.9186,-6.405,-6.7402,-6.1572,-6.4551,-7.4818,-7.2113,-7.27,-7.5564
-2.751,-3.7405,-3.635,-2.8285,-2.8031,-2.3171,-2.6406,-3.3635,-3.6642,-3.2663,-4.2732,-4.8739,-4.7084,-4.4431,-5.615,-5.1655,-5.5332,-5.9871,-6.5197,-6.2042,-3.7379,-2.9298,-3.4193,-4.4474,-4.4982,-4.459,-4.1575,-4.7215,-5.2397,-4.6854,-5.1466,-6.5216,-6.2497,-6.5279,-6.1028,-6.1478,-6.978,-7.2901,-7.8143,-7.9964,-3.1565,-3.2956,-2.8829,-2.7464,-2.9912,-3.2896,-3.5657,-3.7613,-3.748,-4.5172,-4.5486,-4.9665,-5.5368,-5.6297,-5.4801,-6.4351,-5.9423,-7.434,-6.9954,-7.2363,-2.705,-2.983,-3.121,-2.9891,-3.2731,-3.2229,-3.2827,-3.6295,-3.7673,-3.9671,-4.7057,-4.8842,-6.3135,-5.0558,-5.8766,-6.647,-6.4176,-6.2488,-7.281,-7.9348
